tipo_ruido,magnitud,dB,dW,norma_inf,n_pares,n_pares_tau,persistencia_total,vida_maxima,entropia,sample
gaussiano,0.01,0.023657328858230242,0.07762077846757554,0.07958738238209317,5,4,11.59229829911233,4.07826628089853,1.280526817026757,23
gaussiano,0.05,0.1495330884906676,0.44749873868497225,0.236880436058855,5,4,11.652792981568465,4.222162355959882,1.274658763512969,23
gaussiano,0.1,0.28857697782825653,0.8281279726494948,0.48504774650806093,5,4,11.533099235680414,4.222804921439796,1.2533126493828097,23
gaussiano,0.2,0.4612202416674165,1.2390528087527195,0.688818275909552,5,4,11.248994010163145,3.9736664178120242,1.3354945091576025,23
gaussiano,0.5,0.9053868596957693,2.1437419730932796,2.6368044954860914,4,3,8.933362132334375,4.240598074155143,0.9752469238721504,23
acotado,0.01,0.028907741154183153,0.06279979415146575,0.03105558922334295,5,4,11.690913833919822,4.113005238281737,1.2861807463921366,23
acotado,0.05,0.11068776557244409,0.2441700736841137,0.13251472293687483,5,4,11.644117008302734,4.082706825900375,1.2934420922460093,23
acotado,0.1,0.21881414318803527,0.5048149284941461,0.2826185741586551,5,4,11.562908001230888,4.02634106692212,1.2698352835801978,23
acotado,0.2,0.3416830842509926,0.9774514899158031,0.4986741347888297,5,4,12.718438614673683,4.445275883484093,1.3136618762937509,23
acotado,0.5,1.1579555909136245,2.933161102011872,1.5735816350959984,5,4,8.737149390106907,4.098129134120368,1.1621422658374723,23
gaussiano,0.01,0.031085427102431673,0.09046664743917221,0.04617134906035081,5,4,11.947565239500213,5.312547448676996,1.1411724937566188,589
gaussiano,0.05,0.10765069844744124,0.29772451909982545,0.15997186295462396,5,4,11.670822284713239,5.244548619905181,1.1681585337337816,589
gaussiano,0.1,0.33323538492483884,0.8600155061838042,0.5765639885005742,5,4,11.683861027580221,5.135894480058875,1.2165869618715193,589
gaussiano,0.2,0.5246398848632463,1.354793831186033,1.038205530498558,4,3,12.074388920573087,5.569751001623553,1.0480270817002544,589
gaussiano,0.5,1.130573204218455,2.4931125112012196,1.6516550381487645,5,4,9.834579267103322,5.084752579768471,1.0778101401081839,589
acotado,0.01,0.020677087897309487,0.05147675828382592,0.03475938250557542,5,4,11.982981231646985,5.33481018209134,1.147358615832526,589
acotado,0.05,0.09824245437205881,0.2657791561605152,0.13351448384206188,5,4,12.219801593182343,5.47084677604696,1.1540286508241797,589
acotado,0.1,0.23727382095935923,0.6590434932278679,0.2859375325148419,5,4,12.149471173211158,5.534688818012879,1.1753749163648517,589
acotado,0.2,0.5304637242372574,0.995924558233852,0.6147895981702693,5,4,12.482222029475686,4.9834236722262535,1.2671169405601197,589
acotado,0.5,0.8963379859782088,2.677314796060421,0.9985553419025621,5,4,14.983448186058022,6.525873952579552,1.1958009757765966,589
gaussiano,0.01,0.04387556826110389,0.1030332177928657,0.05506014164248163,5,4,10.83850500105914,4.9565947641364865,1.1413790018543726,32
gaussiano,0.05,0.262276715767531,0.5506521021590445,0.353267318008053,5,4,10.944627967315519,5.264032855594158,1.157973244197243,32
gaussiano,0.1,0.34752264150602064,0.9791470507713035,0.6182060838095558,6,4,9.967264410417613,4.980637419354718,1.1027458637290615,32
gaussiano,0.2,1.1315990517898715,1.8144469840448987,1.4784211464270796,5,4,11.94475985191056,4.790118096337843,1.1827995935371143,32
gaussiano,0.5,1.5362231830731394,3.5614767532796385,3.5829632714400432,5,4,15.236125409013285,6.469104250062662,1.159108246085907,32
acotado,0.01,0.029434613868409176,0.07670732575235675,0.03126606664712872,5,4,10.796967975769512,4.911927304328072,1.1456766203379545,32
acotado,0.05,0.0660448252318866,0.1532074732913422,0.13197851061809196,5,4,10.700418929838499,4.95156769672377,1.146536123531983,32
acotado,0.1,0.14643812404711376,0.46158192337417625,0.15971071259529723,5,4,10.809307805594676,4.947765941169523,1.1424452253308015,32
acotado,0.2,0.23610882823162704,0.6231526609329865,0.8923133719460581,5,4,10.840080456872276,4.909220866320537,1.097301967856635,32
acotado,0.5,0.6429446548658073,1.904233810270218,1.1353610897924051,4,3,11.60221710475558,4.857192129571237,1.0556641061699124,32
gaussiano,0.01,0.04058107163665259,0.09718881094818466,0.041188714103389756,5,4,19.84592872624789,7.836789782528758,1.2639955699569534,483
gaussiano,0.05,0.1696967155004767,0.5014481776837435,0.2993241924197024,5,4,20.211562008687057,7.970816674043032,1.2644257124217457,483
gaussiano,0.1,0.4052632691153475,1.0649426235746322,0.5875165046848948,5,4,20.709927624981958,8.202742236452965,1.2540377846825872,483
gaussiano,0.2,0.7457442797357317,1.7745829410594378,1.1059646144933568,5,4,18.674228021069972,7.983367119632501,1.24739349461817,483
gaussiano,0.5,1.4446083830103307,3.3936994419273696,2.058333114706313,5,4,19.352598000671748,7.81834148611982,1.3036245607206778,483
acotado,0.01,0.03747646990402265,0.0706367499520919,0.04417343403668861,5,4,19.984634091572676,7.915514223436059,1.2629328469899777,483
acotado,0.05,0.07826438559614957,0.26636672163204256,0.11283977767051834,5,4,19.698838729133172,7.833544488328278,1.2635680608038786,483
acotado,0.1,0.24558299659203398,0.5902162105769219,0.30057200028040665,5,4,19.961125636311458,8.10868232983323,1.2510555328150232,483
acotado,0.2,0.44007826514096227,1.0828699132858313,0.607729489545326,5,4,19.152699410227978,7.138173344861828,1.2863457126046949,483
acotado,0.5,1.3043721494039637,3.349108658450254,1.6877640419757576,5,4,22.258356066295693,9.539461475052697,1.2853267872432521,483
gaussiano,0.01,0.03210937477234399,0.08339686116932352,0.03876066969804981,5,4,11.890512010942697,5.351013771583498,1.063522608656753,69
gaussiano,0.05,0.17233536928051096,0.5116590445671839,0.18030522495788182,5,4,11.89044324267806,5.270314065509843,1.0792292406063684,69
gaussiano,0.1,0.37231997374501447,1.0125046740034698,0.5321993097003346,5,4,12.269251605210862,5.573889647186194,1.1322095284221785,69
gaussiano,0.2,0.7847403606038084,2.3433121514601303,1.3383604589888718,4,3,11.638792149892645,5.9806978846002306,0.9911306829743077,69
gaussiano,0.5,1.4620585129805215,3.100885949677025,2.3284151973480407,4,3,8.966732263815127,4.683660340145723,0.8294455516608576,69
acotado,0.01,0.020256454340781826,0.04435285455343363,0.02106558878885434,5,4,11.873894095005351,5.381561739832923,1.0561073990868461,69
acotado,0.05,0.18971059646036004,0.4024883571550301,0.19227492225496245,5,4,12.323151248997721,5.720151555149979,1.0512149698299755,69
acotado,0.1,0.2528916841404256,0.46946554272252106,0.2576797317321684,5,4,12.153060829383115,5.264626950596966,1.048440834637126,69
acotado,0.2,0.37270925054552273,1.1051753454014295,0.645855140273317,5,4,12.978490610199216,5.564489414291075,1.1453909149578254,69
acotado,0.5,1.3523352463616058,3.835399362258345,1.4771385464427809,5,4,14.326390933499098,5.446557893053631,1.2674806831630658,69
gaussiano,0.01,0.06413674733551666,0.15887682235995293,0.06615568584276726,5,4,13.490063504443736,6.943028771758636,1.223436659095092,506
gaussiano,0.05,0.22616705039222884,0.5281191934362716,0.23199038796526406,5,4,13.679885885998882,7.162523002129216,1.2125510415455332,506
gaussiano,0.1,0.43388932313815864,1.0716513447127403,0.7306852963985274,5,4,12.947597212809427,6.872878286532298,1.2004117890739776,506
gaussiano,0.2,0.46224555749816076,1.516560679720901,0.8518458179786672,5,4,15.005946425423392,7.535627710968023,1.2321395292821578,506
gaussiano,0.5,1.6177938928681823,6.306040595067766,3.0112358883352566,5,4,17.19959433638443,5.997542808529575,1.3426650717193387,506
acotado,0.01,0.01902056368267835,0.05259708994653928,0.02028040951469734,5,4,13.546889139288574,7.019064231098404,1.2200284397407768,506
acotado,0.05,0.15685666273908616,0.3801772081926632,0.15791246769866474,5,4,13.190890486306209,6.949718164171966,1.2070831468075371,506
acotado,0.1,0.3261740970109428,0.8029592246292294,0.3300201725703932,5,4,12.771580010881193,6.843271182862146,1.1988730965566363,506
acotado,0.2,0.5167735887079647,1.5384907687581806,0.6743065968122406,5,4,14.688733640552993,7.002029781365038,1.2524078028013508,506
acotado,0.5,0.9063046703817881,2.331095612570648,1.4232070879687937,5,4,15.806065912671178,7.02753153196821,1.2770982899361234,506
gaussiano,0.01,0.029938113944311784,0.0780587831700219,0.07763375952007201,5,4,15.64286104568686,6.244159403111817,1.1463312909633785,596
gaussiano,0.05,0.2636667600011695,0.7187088654432356,0.27132250288838256,5,4,15.193665725915992,6.039951792878935,1.1430200485598863,596
gaussiano,0.1,0.21578520427044878,0.6576475007333802,0.6365384663369076,5,3,14.930872205502332,6.284016195359627,1.0762529399146334,596
gaussiano,0.2,0.9293742707636858,1.4919715540920837,1.3837225104036255,5,4,16.5156981949663,6.058753433729165,1.1417988159725176,596
gaussiano,0.5,1.294265251479215,3.6648547994651057,1.461935501572551,5,4,20.49368592521313,7.702118421491134,1.2410933083377276,596
acotado,0.01,0.016752297397324867,0.05582086036259559,0.03137847656929793,5,4,15.630178896103665,6.185127105492781,1.1550063221021605,596
acotado,0.05,0.18415874975563784,0.3631731241483851,0.18466022239330704,5,4,15.678479426951952,6.139956089458265,1.1391286781127343,596
acotado,0.1,0.253922063535559,0.6441814105158769,0.26011235412235034,5,4,16.417133850264907,6.692481093774392,1.1436958627972011,596
acotado,0.2,0.46041895687535117,1.0484939403263018,0.47113658987792206,5,4,16.710201086336202,6.704373705178343,1.175823354138089,596
acotado,0.5,0.8248683341844341,1.6907448561690586,1.5797247870457074,5,4,14.193926660650156,6.004105490451607,1.1498918989100664,596
gaussiano,0.01,0.03908783010593986,0.12399474529208487,0.07029059275380423,5,4,6.8668879371305085,3.211115368241559,1.245221331424316,422
gaussiano,0.05,0.12514296747425824,0.33450090114561537,0.13833213748093387,5,4,6.738486599521102,3.1117002579484243,1.2182950216254165,422
gaussiano,0.1,0.41800028847070625,1.0351223086295644,0.41800028847070625,5,4,7.275336638577349,3.6868905416147246,1.2161063106862315,422
gaussiano,0.2,0.49970305386797476,1.4591078964979705,0.7794257775297722,5,4,5.350665257731304,2.3735638553777028,1.2888137250687715,422
gaussiano,0.5,1.9419153228357238,6.9495756874109595,4.173249990744374,7,5,15.688561040819252,5.444267473828429,1.387536960855338,422
acotado,0.01,0.019406832413853436,0.053499465365236976,0.03344350517337258,5,4,6.7797507691549,3.1799866392872045,1.2368710175569029,422
acotado,0.05,0.14093533827317262,0.35473012074444377,0.1471620881009923,5,4,6.91321509915041,3.26128706874099,1.2325625146373766,422
acotado,0.1,0.2826180870667382,0.8569563869057257,0.3376936653520285,5,4,6.527758729180057,3.07464390542979,1.1961601137565148,422
acotado,0.2,0.5257913637742821,1.3377396420067993,0.6416467918703259,5,4,5.885721626436839,2.4835490202075508,1.2431173671290887,422
acotado,0.5,1.5157453914775854,3.2303765425082815,1.5288231104640557,5,4,8.769003545399144,3.185982214947556,1.2584794079513393,422
gaussiano,0.01,0.04272944196669359,0.10808557258291718,0.06378239367474364,4,3,6.056057629287775,3.7331262531488822,0.8957624240817545,1212
gaussiano,0.05,0.18412862527010254,0.2582054942184839,0.21688250870525172,4,3,6.17471413733643,3.7410801615927793,0.9250872869225365,1212
gaussiano,0.1,0.4906318929514264,1.168706349661547,0.5252444919060139,4,3,7.176350169436356,4.037718592706032,0.967815249300185,1212
gaussiano,0.2,0.5131540465071962,1.1291271981090807,0.969983685051773,4,3,7.5819134131303025,3.9038237974868855,1.019280578830798,1212
gaussiano,0.5,1.0445017252008824,2.5111797524070587,2.880798224331492,5,3,9.381804090229029,3.8199117236252755,1.0843108669802795,1212
acotado,0.01,0.0033027994796988036,0.0078012471883354,0.024431565503816755,4,3,6.055214187148073,3.737546326634054,0.9009919699429656,1212
acotado,0.05,0.1514892533438626,0.3162475524985998,0.17559761343706135,4,3,6.103953552507958,3.796648645492625,0.8836300592892502,1212
acotado,0.1,0.21397643534815425,0.46294973094900715,0.21499858104630415,4,3,5.932086014388815,3.7079450815673214,0.9012239519530518,1212
acotado,0.2,0.2812990421225333,0.44898706897099716,0.4259556241075373,4,3,6.067539581429788,3.7582731820684088,0.895218909488398,1212
acotado,0.5,1.1290261365111394,2.3082010468769236,1.3400208232216502,4,3,7.435613591479376,4.974681361835994,0.8200700062386211,1212
gaussiano,0.01,0.032184107324219724,0.08009670104046496,0.04507944928797425,5,4,18.641951064254624,9.899798600299178,0.9760878008571836,415
gaussiano,0.05,0.13765531742474302,0.3658585392795879,0.19362058760979706,5,4,19.01845099526897,9.914088720983038,0.9926153948491747,415
gaussiano,0.1,0.2837141012280169,0.7986487876471222,0.4322411229296774,5,4,17.89902455045062,9.577265080446537,0.965163985023403,415
gaussiano,0.2,0.4063357515219225,1.0501140426883762,0.4160518774104618,5,4,19.190214356492554,9.942851307900904,1.0029530663543724,415
gaussiano,0.5,2.1282476341184307,2.9846175267589174,2.1717928313028114,5,3,20.621222708768087,12.458472666240523,0.8643210358750775,415
acotado,0.01,0.03333921434819831,0.07766441105310973,0.033496045493231374,5,4,18.560292601400576,9.808237295133353,0.9765505015685553,415
acotado,0.05,0.11364437661572235,0.22786111101002182,0.12810270496705767,5,4,18.464746713892353,9.829959221355733,0.9753357835243395,415
acotado,0.1,0.16457980457868704,0.42366939581791185,0.22288514409287696,5,4,18.581703552077116,9.895063855274424,0.9570790118224191,415
acotado,0.2,0.6180000187325234,1.1094574236356054,0.8118979875447199,5,4,19.477609251347566,9.830717472927974,1.0071143873096133,415
acotado,0.5,0.7821246063648453,1.9830510689824625,1.324517091503614,4,3,20.357936631973793,11.305992435832927,0.9361925962327815,415
gaussiano,0.01,0.04654800009813087,0.07441389353464256,0.04745543985334599,4,2,29.314235876915852,15.682535765636384,0.7081466048552572,692
gaussiano,0.05,0.2617143368374828,0.4298615308802958,0.29459263561876936,4,2,29.5709535422057,15.638992426559938,0.6995536608819946,692
gaussiano,0.1,0.3939616103203374,0.7776944231464834,0.4474078158545094,4,3,29.68861052599117,15.832154933871504,0.7271094093061257,692
gaussiano,0.2,0.41823657191872243,0.7982962597674979,0.6774925573580441,4,3,30.571468923541048,16.459226565706786,0.7308113568272648,692
gaussiano,0.5,1.4181390153790607,2.1083127853836556,1.7246399648861739,4,3,26.58824890165076,14.784772889525186,0.7214696398339489,692
acotado,0.01,0.03154804782317111,0.057689249615597404,0.04051941425103056,4,2,29.163212749682536,15.621607436315223,0.7096998148042124,692
acotado,0.05,0.1174196308744575,0.24062361460490878,0.14804036114598684,4,2,29.157073292289837,15.633165075924031,0.708934395188733,692
acotado,0.1,0.309094665452327,0.6245870848770964,0.40772671907173574,4,2,29.09425440991026,15.906747585917913,0.699569624890142,692
acotado,0.2,0.2918455339419772,0.6188498787762682,0.8452694185709237,4,3,29.84678159815511,15.99520028247924,0.7109512738262442,692
acotado,0.5,1.1783469192402265,1.8872188466765938,1.3293768670915833,3,2,29.71399414392979,16.464665576464373,0.6872810510818232,692
gaussiano,0.01,0.06063559081422065,0.0885285025412742,0.06622173363147321,5,3,7.696421285658761,3.44497106985334,1.0536320976112332,1290
gaussiano,0.05,0.23204741864356304,0.330687982824422,0.2345018823530971,4,3,7.343739875064681,3.4687865278263526,1.0487399062833223,1290
gaussiano,0.1,0.37140403570011027,0.663385871753889,0.5155829141473596,4,3,8.043749860019592,3.3831702476996073,1.0753884555716577,1290
gaussiano,0.2,1.1741973197455562,2.3652490099460723,1.2809550744117306,4,3,9.236533979181692,4.647334130056187,0.9255140853129191,1290
gaussiano,0.5,1.4063920290046914,3.8225757738031167,2.9938704356340393,6,5,10.933257117447233,5.083547487967388,1.1388287908100385,1290
acotado,0.01,0.02071936196339985,0.04549519390804413,0.03951882282746344,4,3,7.668448671612219,3.397507448049299,1.0572686765582193,1290
acotado,0.05,0.09347935148576458,0.20672635622889685,0.1378332904166948,4,3,7.685148156294906,3.502727546337367,1.0494876173237437,1290
acotado,0.1,0.22576800952852993,0.4645028615499456,0.2553992963308729,4,3,8.145585541477502,3.5155197197666457,1.062434883137425,1290
acotado,0.2,0.35228037868388284,0.859096048267944,0.6749295590102448,4,3,8.984947059522877,3.9035685088081173,1.0669196164895522,1290
acotado,0.5,1.0199471388708767,1.960548124760471,1.462439848739566,4,3,8.749133203472628,3.485942142269865,1.0648927779799457,1290
gaussiano,0.01,0.06685278442370324,0.15384915122800957,0.06777533020181714,5,4,26.72091689950485,9.917108342811764,1.3479820189756273,802
gaussiano,0.05,0.23138203451035189,0.6075974130907249,0.2602773379951069,5,4,26.88943305094803,9.833604008994564,1.351757082386867,802
gaussiano,0.1,0.37601225777871194,0.8905575795093652,0.4704371399363043,5,4,26.36342171535212,10.047832036362504,1.3414821273001392,802
gaussiano,0.2,0.9168968839314053,2.5563925590319387,1.008437592545068,5,4,26.048988762763976,10.569419113353558,1.320679115812852,802
gaussiano,0.5,2.3172556626888046,7.1149932895409,2.575362035769311,5,4,33.31382627074119,13.590324005535457,1.3064537843518824,802
acotado,0.01,0.017262169007198125,0.05360525305059238,0.020490165288304496,5,4,26.627136871899705,9.904759449963816,1.3475841624614215,802
acotado,0.05,0.19902948142893484,0.44553794527067536,0.20392932483276782,5,4,26.921644328745817,9.961265734430608,1.348489975701839,802
acotado,0.1,0.24286367237054662,0.5465380687584007,0.2494512482584721,5,4,26.814085370730318,10.032259341737243,1.3463928210322411,802
acotado,0.2,0.44583274650359606,0.9354744963499442,0.4479785051542615,5,4,26.875745837827317,9.762509113151864,1.3500385798839187,802
acotado,0.5,1.5135172740024094,3.835251764451443,1.6012383894303064,5,4,23.78960462000137,8.637404197440262,1.3354991451965663,802
gaussiano,0.01,0.05626811687265021,0.15807315578078757,0.06169168288833027,5,4,12.406362551502186,4.4188091055234295,1.3471435537896497,184
gaussiano,0.05,0.20685020820201006,0.5513097321937848,0.2336534132621919,5,4,12.39027577976207,4.154748494845266,1.3515036149163073,184
gaussiano,0.1,0.34359487638208686,0.8935700392350088,0.520834783048421,5,4,11.964897260810417,4.386784078704852,1.3507621533239085,184
gaussiano,0.2,0.9274167057899023,2.1988440579095596,1.2386757699912263,5,4,15.336973249880579,4.672421593311135,1.3637824089323032,184
gaussiano,0.5,1.2116646314520696,3.3071222476228868,2.0000179528514437,5,4,12.343202784950892,4.886172471935318,1.2413324105973174,184
acotado,0.01,0.016126500876882055,0.03643215038314973,0.018451609051716944,5,4,12.555789024450897,4.465956326543289,1.3474850484399614,184
acotado,0.05,0.14559833510101972,0.3264117081763237,0.154917360974,5,4,12.510938341215386,4.486655694314241,1.3435948761991003,184
acotado,0.1,0.2778210482532444,0.7880224247207701,0.3366421700871154,5,4,12.937490509802194,4.161758719471463,1.3638147107389784,184
acotado,0.2,0.5256451046765129,1.2105359174499641,0.555457677223426,5,4,12.149124036312443,4.11074865549088,1.3451436941636872,184
acotado,0.5,1.1405227264681241,3.286652216661583,1.6744097046337338,6,4,12.314155867956769,3.8246385381191974,1.3720960913165814,184
gaussiano,0.01,0.04325552897558682,0.12626098169590827,0.04599843177573493,5,4,13.89247390574847,5.031884482645378,1.347744773198429,1054
gaussiano,0.05,0.2746202885717347,0.5389128495247496,0.2836037631700624,5,4,13.969187946397819,4.985186218346771,1.3563457131983114,1054
gaussiano,0.1,0.2708993636944097,0.7255677101643324,0.3435266860351569,5,4,13.864624431242662,4.941558572926576,1.3502270993927221,1054
gaussiano,0.2,0.7311751867340797,1.8842429979623718,1.0574848960262417,5,4,16.103213547131492,5.675543232919608,1.3597515381731968,1054
gaussiano,0.5,1.5258869890627853,4.729792448599875,3.0887700997715086,4,2,9.330078208038294,6.814911756135057,0.5912457955987568,1054
acotado,0.01,0.03052315289730656,0.06523674511893018,0.03066966224272405,5,4,13.929354976680585,5.020502187946285,1.347591018908099,1054
acotado,0.05,0.12554389600394378,0.38689495857440404,0.13335622617814957,5,4,13.750810620622575,4.908878742896896,1.3462438062959665,1054
acotado,0.1,0.16809449375375385,0.49014138863229584,0.3022365284319457,5,4,14.066928029439609,4.846543515472529,1.3541655814317823,1054
acotado,0.2,0.36324540966920393,1.1612775113555458,0.8083549720013522,5,4,13.702141822931589,5.30130227144627,1.3341019080912873,1054
acotado,0.5,1.3279002602201873,3.0556182253719713,1.591025299546028,5,4,16.653493683919297,6.316812996408813,1.3170318899614772,1054
gaussiano,0.01,0.04258851784870499,0.09800772437602545,0.0557192449772721,5,4,12.4258306484562,4.422573161000911,1.2060843136292652,859
gaussiano,0.05,0.12669558548810955,0.42897909179371685,0.1503998353467011,5,4,12.29461311927049,4.355324475926352,1.2093442360422788,859
gaussiano,0.1,0.24562645937364924,0.7783744967642685,0.40871980208911474,5,3,11.683321313495886,4.227320958781175,1.1300767988011136,859
gaussiano,0.2,0.4686048116246926,1.2609356583667868,1.1732916863566358,5,4,13.52461245752533,4.776267263079911,1.2498291789497031,859
gaussiano,0.5,0.9877695874253192,2.016411932753719,3.2375692095474635,5,3,11.3698462134306,4.387945238819135,1.1072135176151028,859
acotado,0.01,0.03184023532172553,0.07339301339254034,0.032160684179943555,5,4,12.390970439048502,4.419744610235446,1.198370048621395,859
acotado,0.05,0.1571863885347189,0.3751315033736793,0.16722963490853293,5,4,12.532518793850898,4.519232031012333,1.1811238523763492,859
acotado,0.1,0.16345141168949573,0.5260789688713338,0.26840842196632964,5,4,12.186015791219035,4.59628585159282,1.211999710570098,859
acotado,0.2,0.3668422803921545,1.0846898257792357,0.6744658006170176,5,4,12.789008346552029,4.603405662770458,1.1651676394714747,859
acotado,0.5,0.8227360699169468,3.0689302398270586,1.7477865920332518,5,4,10.231636269759633,3.211143554645545,1.346406204231474,859
gaussiano,0.01,0.021211894491615084,0.02121189449161509,0.04813320592496151,2,1,5.053910385485009,5.053910385485009,-0.0,1388
gaussiano,0.05,0.05432347841952234,0.05432347841952234,0.25965880492095894,2,1,5.095580405795342,5.095580405795342,-0.0,1388
gaussiano,0.1,0.24037240422684203,0.24037240422684203,0.6100948556350108,2,1,4.909957701542345,4.909957701542345,-0.0,1388
gaussiano,0.2,0.6625285531156146,0.6625285531156146,1.2423313592192136,2,1,5.437689128239466,5.437689128239466,-0.0,1388
gaussiano,0.5,1.1289785708025284,2.7012527223674994,3.29388251101403,5,4,10.29475786931597,5.926966023175202,1.0625161278109205,1388
acotado,0.01,0.013579686283189396,0.013579686283189396,0.026141829782530657,2,1,5.043515511084209,5.043515511084209,-0.0,1388
acotado,0.05,0.10904032607595404,0.10904032607595404,0.17638027225380748,2,1,5.068315431622663,5.068315431622663,-0.0,1388
acotado,0.1,0.0353014920935677,0.0353014920935677,0.24942565817792062,2,1,5.098954251608719,5.098954251608719,-0.0,1388
acotado,0.2,0.26908436126279733,0.26908436126279733,0.9142103223445874,2,1,5.391092811561299,5.391092811561299,-0.0,1388
acotado,0.5,0.37280525988554775,0.5355706377388191,1.2279732376129442,4,3,5.598738717584486,5.273207961877944,0.26213052941720827,1388
gaussiano,0.01,0.03696730806406112,0.07003185783765847,0.03870985012749806,4,3,6.014938840454741,3.566740770275904,0.9200981238651841,1284
gaussiano,0.05,0.22844901587028504,0.6073033381546787,0.2842800178660004,4,3,6.157335024826018,3.694275952300747,0.9054789772814728,1284
gaussiano,0.1,0.3537823058912758,0.8584791577620916,0.4873378237584912,5,3,6.074690565909346,3.6493802474767696,0.860560991218186,1284
gaussiano,0.2,0.6570320503681308,1.60934463446047,0.8771452306125365,4,3,6.544975400545827,3.868774377329531,0.9598111982048283,1284
gaussiano,0.5,1.606569027907415,3.4361865992731566,2.352748044534221,5,3,10.29681205505684,5.912578061463794,0.9064263466639054,1284
acotado,0.01,0.02383980479572262,0.03597708436560826,0.02609052690808772,4,3,6.02156107767768,3.584930018429427,0.9170177497027823,1284
acotado,0.05,0.15720184186415942,0.2561389680663687,0.20867143786674758,5,3,6.130367852040219,3.7051435704882145,0.9276660655273407,1284
acotado,0.1,0.21002641525422439,0.4389016210045232,0.34134510618165703,4,3,6.5240803075567815,3.6427334670987395,0.9525393774840504,1284
acotado,0.2,0.4245091585819365,0.8726051273658115,0.5520317198589084,4,3,6.896645674793073,3.984803556835466,0.9608495032457458,1284
acotado,0.5,0.7489065625971407,1.6237635962627763,1.431051653213161,4,3,5.961597893613606,2.7474490731043257,0.9821640744110496,1284
gaussiano,0.01,0.03299734876689164,0.0706371165209424,0.03475060435552402,5,4,12.128045447554072,4.972543175166679,1.2720157549238533,846
gaussiano,0.05,0.1987023631526459,0.42290141869616205,0.2980846155605422,5,4,11.935634140810334,4.876180338359898,1.2675638204028827,846
gaussiano,0.1,0.4624542516074478,1.1039453217697557,0.6945190253329847,5,4,12.46104265802521,4.9646676765964415,1.2537099800386868,846
gaussiano,0.2,0.6120945614969961,1.9348796201357403,0.7343561135571728,5,4,9.360362855500677,3.8350367008397424,1.2023105428845364,846
gaussiano,0.5,1.4068602201997251,3.0770702349399377,3.430647749510464,5,4,10.297196774427112,3.4996724955750964,1.2947794877560788,846
acotado,0.01,0.026786835810596932,0.06663948013455367,0.029002945658995083,5,4,11.961931042595406,4.8936276462410095,1.274583299050743,846
acotado,0.05,0.1936069796420845,0.47655023865293034,0.22653786779009788,5,4,12.461083592999257,5.139433232847716,1.2834554722631053,846
acotado,0.1,0.2651705662792221,0.5417250542915786,0.2671972880273652,5,4,11.755223846877914,4.92096792990929,1.2200810253434267,846
acotado,0.2,0.5346564354658996,1.264428947312041,0.6616792667441459,5,4,12.585004251516335,5.022790223948661,1.3166245935686218,846
acotado,0.5,1.6226851270770135,4.070172148978454,1.6691253845309157,5,4,15.844232421009242,5.624723172224175,1.2405448253890867,846
gaussiano,0.01,0.0339119562724681,0.09760773949025345,0.04699071604945804,5,4,4.585940514627698,2.2657236201351756,1.2183060384849662,722
gaussiano,0.05,0.1545090047856057,0.3955264854160876,0.1991219591795567,5,4,4.583920371877122,2.271158849048249,1.2183842086889722,722
gaussiano,0.1,0.6361474819496511,1.3405215357692697,0.6770292700560454,5,4,5.567294584197397,2.10278607410487,1.2474058508951669,722
gaussiano,0.2,0.5061991741466854,1.8086461866367114,0.6400244851382444,5,4,2.5586594035110175,1.925458864373966,0.8263781291022837,722
gaussiano,0.5,0.9420629960543665,2.7243890187659536,1.9550724086223266,4,3,7.142461433527596,3.384397199518159,1.0450993480574977,722
acotado,0.01,0.018216217047583277,0.053785160672755766,0.039068821386184394,5,4,4.621886318017339,2.249438084959281,1.2255960122182605,722
acotado,0.05,0.10306013517345458,0.24010561598748517,0.12091876638094423,5,4,4.828395317757789,2.2899474898021825,1.2473683853330286,722
acotado,0.1,0.21178002497320758,0.5365355650312545,0.3244502631474211,5,4,4.595056020796265,2.341375215864403,1.2191933439207991,722
acotado,0.2,0.3264800272172379,0.9442025088234524,0.5540642421351583,5,3,4.339002254052952,2.004095214957811,1.1076540006649662,722
acotado,0.5,1.7303821641574295,2.762704884562218,1.7473963807944408,5,4,7.81114169599924,4.543434654892003,1.0759948285140597,722
gaussiano,0.01,0.04136238334350795,0.11479827606242721,0.04847580768531623,5,3,7.45303823747468,3.3714641287416116,1.089140879685808,1035
gaussiano,0.05,0.12283278666640385,0.399485676358204,0.23184173094363825,5,4,7.700047379824875,3.2738220687678456,1.1510383363851184,1035
gaussiano,0.1,0.1310907834074786,0.296224517313214,0.3628275117641059,4,3,7.184204002307636,3.1744808134618285,1.066943513332668,1035
gaussiano,0.2,0.33934558895272815,0.7586679260444881,1.0462566972867395,4,3,7.16372864539123,3.6689297759658603,1.0105661830495636,1035
gaussiano,0.5,0.6420437889651522,1.7530982143083431,2.5183852641883657,5,4,8.811739839972613,3.8864146260505965,1.1369416042307123,1035
acotado,0.01,0.03128589050164021,0.06473540406043277,0.031343436298352456,5,3,7.327238961310731,3.3379351803634085,1.0764535238078077,1035
acotado,0.05,0.11545918295554869,0.26152786395267,0.15432830316872453,5,3,7.330864501124416,3.2227642197916557,1.1013172187178113,1035
acotado,0.1,0.1485518560351745,0.3835704966565989,0.45589808601676496,5,4,7.937351044629942,3.3637227772213394,1.1713090027735724,1035
