tipo_ruido,magnitud,dB,dW,norma_inf,sample,cumple_teorema,razon_dB_norma_inf
gaussiano,0.01,0.0274497163783209,0.0839734016301902,0.0279316679368628,481,True,0.982745335522701
gaussiano,0.05,0.2375486273749096,0.5454666335425089,0.2509836107332432,481,True,0.946470674642525
gaussiano,0.1,0.452207021465997,1.3734714204211147,0.6052646763396772,481,True,0.7471227698280817
gaussiano,0.2,0.4678569125504541,1.3106868947871773,1.0451220730117097,481,True,0.44765767045971877
gaussiano,0.5,2.2248023527587515,6.973171961374778,2.6000555284824145,481,True,0.8556749378569277
acotado,0.01,0.0242620071526076,0.0675506972117885,0.0277845168005228,481,True,0.8732204100145113
acotado,0.05,0.1110204555982397,0.3223688034414961,0.1224279308590312,481,True,0.9068229350872019
acotado,0.1,0.1893302506939189,0.5221092786837183,0.3269291589043135,481,True,0.5791170519278538
acotado,0.2,0.6759583835878553,1.0752011751671282,0.6765417562378382,481,True,0.9991377137558708
acotado,0.5,1.5440879593999322,2.93632984575839,1.5571017886259293,481,True,0.9916422745635137
gaussiano,0.01,0.0351139859020863,0.0916041024231263,0.051078464757254,135,True,0.6874518658491889
gaussiano,0.05,0.1178896707081325,0.273667656579551,0.2254960880814083,135,True,0.5228014007301631
gaussiano,0.1,0.4711753251467512,0.8962518157850164,0.4808932329326679,135,True,0.9797919639528857
gaussiano,0.2,0.8344458456644694,2.2919380726588034,1.1656388520210914,135,True,0.7158699662572424
gaussiano,0.5,1.2546982315554709,3.37260158892951,1.7360317479642116,135,True,0.7227392200786737
acotado,0.01,0.0169580183409427,0.0485945639936129,0.0230724147460321,135,True,0.734991050031253
acotado,0.05,0.097413632800219,0.2947216529551096,0.1412734731329148,135,True,0.6895394488430889
acotado,0.1,0.2580407296866656,0.5846255647932631,0.2622540023309399,135,True,0.9839343819090413
acotado,0.2,0.4565151542452473,1.1806672591441174,0.513881351828998,135,True,0.8883668430863003
acotado,0.5,0.7442064775631747,1.7321875644779472,1.378675356082803,135,True,0.5397982014255123
gaussiano,0.01,0.0506121327823664,0.080669181475668,0.0541253664579848,65,True,0.9350908103625392
gaussiano,0.05,0.2330648593532189,0.5093027547826019,0.233441126298779,65,True,0.9983881719921172
gaussiano,0.1,0.3465040321763051,0.9481265666740812,0.371922275366324,65,True,0.9316571099029138
gaussiano,0.2,0.9454724840570568,2.46952717747358,1.4199291400848104,65,True,0.6658589202561087
gaussiano,0.5,1.417482996608003,3.4478805733243583,2.962050963558672,65,True,0.47854780827437493
acotado,0.01,0.0283329502811606,0.0615082259964103,0.0322044142104569,65,True,0.8797846809447873
acotado,0.05,0.0645997170364227,0.1484335085218864,0.1828190350547074,65,True,0.35335334210188596
acotado,0.1,0.2448783595309107,0.4847652160955613,0.3055585857174687,65,True,0.8014121382186744
acotado,0.2,0.3639831160930917,0.9299901312694312,0.5142347783126566,65,True,0.7078150514973311
acotado,0.5,1.0855881054159449,2.189085767283419,1.8567730067676715,65,True,0.5846638773070977
gaussiano,0.01,0.0365672763362077,0.1200711316401859,0.0374625225637577,99,True,0.9761028845287615
gaussiano,0.05,0.1853464637205715,0.5917119090907297,0.205079926158489,99,True,0.9037767235069748
gaussiano,0.1,0.2611035377917825,0.8681075806920748,0.2694764392776929,99,True,0.9689290035583328
